lakeID,Date,Time,Depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,turbidity_Fnu,pH,orp_MV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
MHK,3/4/2025,11:55:14,NA,2.776,12.21,90.2,1.04,0.1,NA,NA,NA,99.3,0.05,65,NA,41.76788,-74.15557,382.5,730.9
MHK,3/4/2025,11:56:02,NA,2.775,12.27,90.6,1.09,0.09,NA,NA,NA,99.5,0.05,65,NA,41.76788,-74.15556,382.5,730.9
MHK,3/4/2025,11:56:40,NA,2.778,12.29,90.8,0.58,0.26,NA,NA,NA,99.5,0.05,65,NA,41.76789,-74.15555,384.3,730.9
MHK,3/4/2025,11:57:04,NA,2.783,12.29,90.8,0.31,0.32,NA,NA,NA,99.4,0.05,65,NA,41.76789,-74.15556,385.3,730.9
MHK,3/4/2025,11:57:39,NA,2.78,12.29,90.8,1.28,0.23,NA,NA,NA,99.6,0.05,65,NA,41.76789,-74.15556,383.4,731
MHK,3/4/2025,11:58:03,NA,2.781,12.28,90.7,0.96,0.07,NA,NA,NA,99.5,0.05,65,NA,41.76789,-74.15556,385.3,730.9
MHK,3/4/2025,11:58:24,NA,2.783,12.26,90.6,0.99,0.04,NA,NA,NA,99.8,0.05,65,NA,41.76787,-74.15558,379.4,730.9
MHK,3/4/2025,11:58:57,NA,2.786,12.23,90.4,1.09,0.17,NA,NA,NA,99.9,0.05,65,NA,41.76786,-74.15559,375.8,730.9
MHK,3/4/2025,11:59:37,NA,2.79,12.22,90.3,0.8,0.09,NA,NA,NA,99.6,0.05,65,NA,41.76786,-74.15557,379.2,730.9
MHK,3/4/2025,12:00:00,NA,2.792,12.23,90.3,1.24,0.13,NA,NA,NA,99.6,0.05,65,NA,41.76787,-74.15557,379.3,730.9
MHK,3/4/2025,12:00:26,NA,2.794,12.23,90.4,1.1,0.19,NA,NA,NA,99.5,0.05,65,NA,41.76786,-74.15556,374.2,730.9
MHK,3/4/2025,12:01:06,NA,2.793,12.21,90.2,1.16,0.1,NA,NA,NA,99.8,0.05,65,NA,41.76786,-74.15556,376.6,730.9
MHK,3/4/2025,12:01:31,NA,2.792,12.18,90,1.12,0.09,NA,NA,NA,99.9,0.05,65,NA,41.76787,-74.15555,375.9,730.9
MHK,3/4/2025,12:01:59,NA,2.785,12.15,89.7,0.15,0.27,NA,NA,NA,100.4,0.05,65,NA,41.76787,-74.15556,380,730.9
MHK,3/4/2025,12:02:22,NA,2.782,12.11,89.5,0.66,0.16,NA,NA,NA,101.3,0.05,66,NA,41.76789,-74.15556,383.9,730.9
MHK,3/4/2025,12:02:47,NA,2.78,12.07,89.1,0.64,0.01,NA,NA,NA,102.2,0.05,66,NA,41.76789,-74.15557,382,730.8
MHK,3/4/2025,12:03:23,NA,2.793,11.73,86.6,0.13,-0.12,NA,NA,NA,104.5,0.05,68,NA,41.76788,-74.15556,377.7,730.7
MHK,3/4/2025,12:03:45,NA,2.9,11.4,84.5,0.38,-0.09,NA,NA,NA,105.1,0.05,68,NA,41.76788,-74.15557,375.1,730.7
MHK,3/4/2025,12:04:09,NA,2.963,10.94,81.2,0.09,-0.09,NA,NA,NA,105.8,0.05,69,NA,41.76788,-74.15558,374.7,730.8
MHK,3/4/2025,12:04:42,NA,3.069,10.32,76.8,0.12,-0.11,NA,NA,NA,105.8,0.05,69,NA,41.76787,-74.15556,378.3,730.8
MHK,3/4/2025,12:05:05,NA,3.119,10.04,74.9,0.26,-0.06,NA,NA,NA,105.6,0.05,69,NA,41.76787,-74.15557,377,730.8
MHK,3/4/2025,12:05:33,NA,3.159,9.76,72.9,0.12,-0.11,NA,NA,NA,105.4,0.05,69,NA,41.76788,-74.15556,384,730.7
MHK,3/4/2025,12:06:02,NA,3.189,9.52,71.1,0.48,0,NA,NA,NA,105.1,0.05,68,NA,41.76786,-74.15556,385.2,730.6
MHK,3/4/2025,12:06:15,NA,3.215,9.45,70.6,0.19,-0.09,NA,NA,NA,105,0.05,68,NA,41.76788,-74.15556,384.6,730.7
MHK,3/4/2025,12:06:26,NA,3.224,9.37,70,0.75,0,NA,NA,NA,105,0.05,68,NA,41.76787,-74.15556,384.1,730.6
MHK,3/4/2025,12:06:49,NA,3.277,9.19,68.8,0.75,0.05,NA,NA,NA,104.5,0.05,68,NA,41.76788,-74.15556,384.3,730.7
MHK,3/4/2025,12:07:17,NA,3.322,8.98,67.3,2.36,1.12,NA,NA,NA,104.9,0.05,68,NA,41.76788,-74.15556,383.9,730.6
